,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL,longitude,latitude,State,Zipcode,Street,City
1804,Cone Health MedCenter High Point,"2630 Willard Dairy Rd, High Point, NC 27265",conehealth.com,"22VP+F3 High Point, North Carolina",2.9,86,"https://www.google.com/maps/place/Cone+Health+MedCenter+High+Point/@35.0981907,-85.3017122,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x885305a7138385a1:0x989d0d59825375e5!8m2!3d36.0436752!4d-79.9648458?hl=en",-79.9649693,36.0438115,NC,27265,2630 Willard Dairy Rd,High Point
1805,FirstHealth Montgomery Memorial Hospital: Emergency Room,"520 Allen St, Troy, NC 27371",firsthealth.org,"9475+QW Troy, NC",5,1,"https://www.google.com/maps/place/FirstHealth+Montgomery+Memorial+Hospital:+Emergency+Room/@35.0981907,-85.3017122,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88549b1c1bffffff:0x6fcb5006f21cc245!8m2!3d35.3644603!4d-79.8902333?hl=en",-79.8906252,35.3635024,NC,27371,520 Allen St,Troy
1806,Chatham Hospital Emergency Department,"475 Progress Blvd, Siler City, NC 27344",rexhealth.com,"PHFH+6M Siler City, Matthews, NC",1,1,"https://www.google.com/maps/place/Chatham+Hospital+Emergency+Department/@35.0981907,-85.3017122,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88534b76df4785d7:0xdb49c84b61c72341!8m2!3d35.723057!4d-79.4208577?hl=en",-79.4208929,35.7230615,NC,27344,475 Progress Blvd,Siler City
1807,Pioneer Community Hospital of Stokes: Emergency Room,"1570 NC-8 & 89 Hwy North, Danbury, NC 27016",lifebritestokes.com,"CQ99+6J Danbury, NC",,,"https://www.google.com/maps/place/Pioneer+Community+Hospital+of+Stokes:+Emergency+Room/@35.0981907,-85.3017122,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88525a5613826c7d:0xae368951e4bcf835!8m2!3d36.4180006!4d-80.2309154?hl=en",-80.2309154,36.4180006,NC,27016,1570 NC-8 & 89 Hwy North,Danbury
1808,Annie Penn Hospital: Emergency Room,"618 S Main St, Reidsville, NC 27320",conehealth.com,"983M+75 Reidsville, NC",3.2,13,"https://www.google.com/maps/place/Annie+Penn+Hospital:+Emergency+Room/@35.0981907,-85.3017122,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8852c34188042251:0x2c656522c24485b3!8m2!3d36.3531844!4d-79.6670785?hl=en",-79.6675176,36.3538822,NC,27320,618 S Main St,Reidsville
1809,Atrium Health SouthPark Emergency Department,"6965 Fairview Rd, Charlotte, NC 28211",atriumhealth.org,"45WG+WJ Charlotte, NC",3.8,54,"https://www.google.com/maps/place/Atrium+Health+SouthPark+Emergency+Department/@35.0981907,-85.3017122,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88569e10d4b7fc4b:0xbc8ba4020b7c7e44!8m2!3d35.1473266!4d-80.8234189?hl=en",-80.8234189,35.1473266,NC,28211,6965 Fairview Rd,Charlotte
1810,Carolinas HealthCare System Blue Ridge - Valdese Emergency Room,"720 Malcolm Blvd, Valdese, NC 28690",atriumhealth.org,"PFWG+XG Valdese, Lovelady, NC",,,,-81.5234055,35.7475862,NC,28690,720 Malcolm Blvd,Valdese
1811,Atrium Health Carolinas Medical Center Emergency Room,"1000 Blythe Blvd, Charlotte, NC 28203",atriumhealth.org,"6536+G8 Charlotte, NC",2.3,27,,-80.8385574,35.2034162,NC,28203,1000 Blythe Blvd,Charlotte
1812,Pender Memorial Hospital : Emergency Room,"507 E Fremont St, Burgaw, NC 28425",nhrmc.org,"H32J+44 Burgaw, NC",1,1,"https://www.google.com/maps/place/Pender+Memorial+Hospital+:+Emergency+Room/@35.0981907,-85.3017122,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89a980990897d553:0x874e56d666c9ba7c!8m2!3d34.5503662!4d-77.9196849?hl=en",-77.9198701,34.5505665,NC,28425,507 E Fremont St,Burgaw
1813,Atrium Health Huntersville,"16455 Statesville Rd, Huntersville, NC 28078",atriumhealth.org,"C4QM+F5 Huntersville, North Carolina",3.3,54,"https://www.google.com/maps/place/Atrium+Health+Huntersville/@35.0981907,-85.3017122,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8856a91d67142f1f:0x8a2ce901045ce327!8m2!3d35.4387379!4d-80.8670963?hl=en",-80.8670963,35.4387379,NC,28078,16455 Statesville Rd,Huntersville
1814,Atrium Health Kannapolis,"2711 Lane St, Kannapolis, NC 28083",atriumhealth.org,"GC2J+7P Kannapolis, 4, Kannapolis, NC",2.2,89,"https://www.google.com/maps/place/Atrium+Health+Kannapolis/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8854090abe1132b9:0x4217e1d87b19a6ae!8m2!3d35.5007012!4d-80.5682051?hl=en",-80.5682353,35.5006793,NC,28083,2711 Lane St,Kannapolis
1815,Maria Parham Franklin,"100 Hospital Dr, Louisburg, NC 27549",mariaparhamfranklin.com,"4P64+WH Louisburg, NC",2.1,18,"https://www.google.com/maps/place/Maria+Parham+Franklin/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89adcbea1ee2a641:0x291dd3da5bd0109c!8m2!3d36.112335!4d-78.2936154?hl=en",-78.2937043,36.11226,NC,27549,100 Hospital Dr,Louisburg
1816,WakeMed Garner Emergency Department,"400 US-70, Garner, NC 27529",wakemed.org,"MCX3+QJ Garner, St Marys, NC",3.8,9,"https://www.google.com/maps/place/WakeMed+Garner+Emergency+Department/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89ac6064f9e352cb:0x2879c085645728bd!8m2!3d35.6993863!4d-78.5959621?hl=en",-78.5958022,35.6993766,NC,27529,400 US-70,Garner
1817,Hoke Hospital: Emergency Room,"210 Medical Pavilion Dr, Raeford, NC 28376",capefearvalley.com,"2VHV+X3 Fayetteville, North Carolina",2.5,11,"https://www.google.com/maps/place/Hoke+Hospital:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89ab3ed5715c929b:0x73ec76cd9d0b090c!8m2!3d35.0298766!4d-79.1072909?hl=en",-79.1072586,35.0298847,NC,28376,210 Medical Pavilion Dr,Raeford
1818,CaroMont Regional Medical Center - Mount Holly,"451 E Charlotte Ave, Mt Holly, NC 28120",caromonthealth.org,"7XXR+27 Mt Holly, Riverbend, NC",2.3,96,"https://www.google.com/maps/place/CaroMont+Regional+Medical+Center+-+Mount+Holly/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8856bc956b0b8d31:0xe7f4a862a4094fe5!8m2!3d35.2975557!4d-81.009315?hl=en",-81.0093151,35.2975557,NC,28120,451 E Charlotte Ave,Mt Holly
1819,WakeMed North-Emergency Room,"10000 Falls of Neuse Rd, Raleigh, NC 27614",wakemed.org,"WC52+MW Raleigh, North Carolina",5,4,"https://www.google.com/maps/place/WakeMed+North-Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89ac576dd1e18d0f:0x7030afc9f8800568!8m2!3d35.9091252!4d-78.5977336?hl=en",-78.5977337,35.9091252,NC,27614,10000 Falls of Neuse Rd,Raleigh
1820,Lenoir Memorial Hospital: Emergency Room,"100 Airport Rd, Kinston, NC 28501",,"7CR8+6C Kinston, NC",3,1,"https://www.google.com/maps/place/Lenoir+Memorial+Hospital:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89aeb540c60c17cd:0xe84af9fc70ee4f58!8m2!3d35.2905737!4d-77.5839055?hl=en",-77.5831411,35.2903702,NC,28501,100 Airport Rd,Kinston
1821,Highlands-Cashiers Hospital : Emergency Room,"190 Hospital Dr, Highlands, NC 28741",mission-health.org,"3RP7+GH Highlands, NC",,,"https://www.google.com/maps/place/Highlands-Cashiers+Hospital+:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88591e94d38ba4d3:0xc19d8ce2e071b630!8m2!3d35.086286!4d-83.1860679?hl=en",-83.1862012,35.086371,NC,28741,190 Hospital Dr,Highlands
1822,WakeMed Cary Hospital Emergency Department,"1900 Kildaire Farm Rd, Cary, NC 27518",wakemed.org,"P6Q9+W4 Cary, North Carolina",2.9,21,"https://www.google.com/maps/place/WakeMed+Cary+Hospital+Emergency+Department/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89acf32d874d06b1:0x909ce7526182e47d!8m2!3d35.7398186!4d-78.7821472?hl=en",-78.781976,35.7398559,NC,27518,1900 Kildaire Farm Rd,Cary
1823,Vidant Duplin Hospital Emergency Department,"401 N Main St, Kenansville, NC 28349",vidanthealth.com,"X27Q+X8 Kenansville, NC",1,2,"https://www.google.com/maps/place/Vidant+Duplin+Hospital+Emergency+Department/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89abdfd80704792f:0x90a49f7e3f29ddc2!8m2!3d34.964926!4d-77.9616314?hl=en",-77.9619974,34.9651262,NC,28349,401 N Main St,Kenansville
1824,Novant Health Rowan Medical Center: Emergency Room,"612 Mocksville Ave, Salisbury, NC 28144",novanthealth.org,"MGJH+FF Salisbury, North Carolina",2.3,8,"https://www.google.com/maps/place/Novant+Health+Rowan+Medical+Center:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8853f2c46306937f:0x66200e423d41e6a0!8m2!3d35.6811402!4d-80.4713737?hl=en",-80.4706984,35.681537,NC,28144,612 Mocksville Ave,Salisbury
1825,Caldwell Memorial Hospital: Emergency Room,"321 Mulberry St SW, Lenoir, NC 28645",caldwellmemorial.org,"WF67+CW Lenoir, North Carolina",1.8,45,"https://www.google.com/maps/place/Caldwell+Memorial+Hospital:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8850df728727bec9:0x1c63a1469778de03!8m2!3d35.9110335!4d-81.5352377?hl=en",-81.5353868,35.9104686,NC,28645,321 Mulberry St SW,Lenoir
1826,Atrium Health Harrisburg,"9592 Rocky River Rd, Charlotte, NC 28215",atriumhealth.org,"78PM+37 Charlotte, NC",3.5,65,"https://www.google.com/maps/place/Atrium+Health+Harrisburg/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88541a5a0499db1d:0x51d5e638c3e1a9a2!8m2!3d35.2851988!4d-80.6667643?hl=en",-80.6667643,35.2851988,NC,28215,9592 Rocky River Rd,Charlotte
1827,Durham VA Medical Center: Emergency Room,"508 Fulton St, Durham, NC 27705",durham.va.gov,"2356+HM Durham, North Carolina",3.8,13,"https://www.google.com/maps/place/Durham+VA+Medical+Center:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89ace6ad169cc705:0xc3766b726a00539b!8m2!3d36.0089402!4d-78.9383545?hl=en",-78.9386528,36.0090122,NC,27705,508 Fulton St,Durham
1828,WakeMed Apex Emergency Department,"120 Healthplex Way, Apex, NC 27502",wakemed.org,"P4QJ+HW Apex, White Oak, NC",3.5,11,"https://www.google.com/maps/place/WakeMed+Apex+Emergency+Department/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89ac92cebf17847f:0xedfd78e2910aa493!8m2!3d35.7388926!4d-78.8676665?hl=en",-78.8675463,35.7388566,NC,27502,120 Healthplex Way,Apex
1829,Atrium Health Lincoln Emergency Department,"433 McAlister Rd, Lincolnton, NC 28092",atriumhealth.org,"FQRW+4P Lincolnton, NC",2,20,"https://www.google.com/maps/place/Atrium+Health+Lincoln+Emergency+Department/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8856c99e3421afa1:0x41f119d89c78149d!8m2!3d35.4902951!4d-81.203192?hl=en",-81.2029807,35.4897762,NC,28092,433 McAlister Rd,Lincolnton
1830,Alamance Regional Medical Center: Emergency Room,"1240 Huffman Mill Rd, Burlington, NC 27215",armc.com,"3F6X+P6 Burlington, North Carolina",1.5,41,"https://www.google.com/maps/place/Alamance+Regional+Medical+Center:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88532ecd2fb69f95:0xb2b8baf085465e8a!8m2!3d36.0617861!4d-79.5019614?hl=en",-79.502153,36.06109,NC,27215,1240 Huffman Mill Rd,Burlington
1831,Maria Parham Health: Emergency Room,"566 Ruin Creek Rd, Henderson, NC 27536",mariaparham.com,"8HJ2+5C Henderson, Henderson Township, NC",2.5,2,"https://www.google.com/maps/place/Maria+Parham+Health:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89adbceba9555555:0xf8ced4b66e02eb2e!8m2!3d36.330465!4d-78.4489761?hl=en",-78.4491854,36.3310373,NC,27536,566 Ruin Creek Rd,Henderson
1832,Watauga Medical Center Emergency Room,"336 Deerfield Rd, Boone, NC 28607",,"58XX+5H Boone, North Carolina",3.2,10,"https://www.google.com/maps/place/Watauga+Medical+Center+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88c2903649e88051:0xd464bb8e85625d0b!8m2!3d36.1979097!4d-81.6510987?hl=en",-81.6512812,36.1983001,NC,28607,336 Deerfield Rd,Boone
1833,Novant Health Clemmons Medical Center: Emergency Room,"6915 Village Medical Cir, Clemmons, NC 27012",novanthealth.org,"2JH2+8V Clemmons, Clemmonsville Township, NC",3,2,"https://www.google.com/maps/place/Novant+Health+Clemmons+Medical+Center:+Emergency+Room/@35.6268753,-82.6293213,7z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8853b9b86b5a90f7:0x529dbbd41922445!8m2!3d36.0283699!4d-80.3978271?hl=en",-80.3972849,36.0285843,NC,27012,6915 Village Medical Cir,Clemmons
1834,Atrium Health Cabarrus Emergency Department,"920 Church St N, Concord, NC 28025",atriumhealth.org,"C9PX+6G Concord, North Carolina",1.7,42,"https://www.google.com/maps/place/Atrium+Health+Cabarrus+Emergency+Department/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88540f17101c8d89:0x81fd18500ab75086!8m2!3d35.435597!4d-80.6012026?hl=en",-80.6020008,35.4366428,NC,28025,920 Church St N,Concord
1835,Brenner Children's Emergency Department | Wake Forest Baptist Health,"Medical Center Blvd, Winston-Salem, NC 27157",wakehealth.edu,"3PQH+WP Winston-Salem, Winston, NC",3.3,4,,-80.2713468,36.0896734,NC,27157,Medical Center Blvd,Winston-Salem
1836,Person Memorial Hospital: Emergency Room,"615 Ridge Rd, Roxboro, NC 27573",personhospital.com,"C257+9X Roxboro, NC",,,"https://www.google.com/maps/place/Person+Memorial+Hospital:+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89ad150586bb234f:0x4cdb6d7c94058a75!8m2!3d36.4084929!4d-78.9850765?hl=en",-78.985293,36.4083171,NC,27573,615 Ridge Rd,Roxboro
1837,Angel Medical Center: Emergency Room,"120 Riverview St, Franklin, NC 28734",missionhealth.org,"5JMC+R9 Franklin, NC",2,4,"https://www.google.com/maps/place/Angel+Medical+Center:+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x885924e1d42f258d:0x61f18ddbaf645546!8m2!3d35.1845306!4d-83.3790359?hl=en",-83.379413,35.184467,NC,28734,120 Riverview St,Franklin
1838,WakeMed Children's Emergency Department,"3000 New Bern Ave, Raleigh, NC 27610",wakemed.org,"QCP6+5C Raleigh, North Carolina",3.9,18,"https://www.google.com/maps/place/WakeMed+Children's+Emergency+Department/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89ac5ebfec18de45:0x55669e7e8bfe708!8m2!3d35.7854399!4d-78.5888752?hl=en",-78.5878628,35.784684,NC,27610,3000 New Bern Ave,Raleigh
1839,Frye Regional Emergency Services,"420 N Center St, Hickory, NC 28601",fryemedctr.com,"PMQ7+55 Hickory, Hickory Township, NC",1.6,7,"https://www.google.com/maps/place/Frye+Regional+Emergency+Services/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8851302bb4ffffff:0xad8da588ec3d0869!8m2!3d35.737903!4d-81.3370081?hl=en",-81.3370193,35.7375114,NC,28601,420 N Center St,Hickory
1840,Onslow Memorial Hospital: Emergency Room,"317 Western Blvd, Jacksonville, NC 28546",onslow.org,"QJ77+9G Jacksonville, North Carolina",2,17,"https://www.google.com/maps/place/Onslow+Memorial+Hospital:+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89a91070bb900001:0xfc170b2e90096618!8m2!3d34.7634746!4d-77.3862207?hl=en",-77.3851254,34.7629986,NC,28546,317 Western Blvd,Jacksonville
1841,UNC Hospitals,"101 Manning Dr, Chapel Hill, NC 27514",uncmedicalcenter.org,"WW3X+9M Chapel Hill, NC",3.7,288,"https://www.google.com/maps/place/UNC+Hospitals/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89acc2ee4e815f55:0xc75fcb3a375c5b3d!8m2!3d35.9034205!4d-79.0507665?hl=en",-79.0506833,35.9050418,NC,27514,101 Manning Dr,Chapel Hill
1842,Minor Emergency Department,"2380 W Arlington Blvd, Greenville, NC 27835",vidanthealth.com,"JH5R+Q4 Greenville, North Carolina",3.4,44,"https://www.google.com/maps/place/Minor+Emergency+Department/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89aee824928e46d3:0x7e53886740de725f!8m2!3d35.6094258!4d-77.4096399?hl=en",-77.4096399,35.6094258,NC,27835,2380 W Arlington Blvd,Greenville
1843,NHRMC Orthopedic Hospital- Emergency Room,"5301 Wrightsville Ave, Wilmington, NC 28403",nhrmc.org,"646Q+X4 Wilmington, NC",3,2,"https://www.google.com/maps/place/NHRMC+Orthopedic+Hospital-+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89a9f45f7425b923:0x805490a81c017be8!8m2!3d34.2123852!4d-77.8621598?hl=en",-77.8627128,34.2124934,NC,28403,5301 Wrightsville Ave,Wilmington
1844,Carolinas HealthCare System Blue Ridge Emergency Department,"2201 S Sterling St, Morganton, NC 28655",atriumhealth.org,"P8GW+C9 Morganton, NC",2.2,46,,-81.6544068,35.7266135,NC,28655,2201 S Sterling St,Morganton
1845,Southeastern Regional Medical Center: Emergency Room,"300 W 27th St, Lumberton, NC 28358",srmc.org,"JXPQ+W9 Lumberton, NC",3,2,"https://www.google.com/maps/place/Southeastern+Regional+Medical+Center:+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89aae0ae50c0afbd:0xffaa230f3c7e6878!8m2!3d34.6373699!4d-79.0115641?hl=en",-79.0118523,34.6370791,NC,28358,300 W 27th St,Lumberton
1846,Novant Health Kernersville Medical Center: Emergency Room,"1750 Kernersville Medical Pkwy, Kernersville, NC 27284",novanthealth.org,"3XR4+HQ Kernersville, Kernersville Township, NC",2.9,14,,-80.0441171,36.091353,NC,27284,1750 Kernersville Medical Pkwy,Kernersville
1847,REX Hospital: Emergency Room,"4420 Lake Boone Trail, Raleigh, NC 27607",rexhealth.com,"R79W+9C Raleigh, North Carolina",2.1,31,"https://www.google.com/maps/place/REX+Hospital:+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89acf68072093fa3:0xc57aa628c07ea8a2!8m2!3d35.8184536!4d-78.7039091?hl=en",-78.7029017,35.8174047,NC,27607,4420 Lake Boone Trail,Raleigh
1848,Duke University Hospital: Emergency Room,"2301 Erwin Rd, Durham, NC 27710",dukehealth.org,"2346+RX Durham, North Carolina",1.9,93,"https://www.google.com/maps/place/Duke+University+Hospital:+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x89ace6ac5260492b:0xb2c019114ef01f32!8m2!3d36.0070821!4d-78.937581?hl=en",-78.9371203,36.0071459,NC,27710,2301 Erwin Rd,Durham
1849,Northern Hospital of Surry County : Emergency Room,"830 Rockford St, Mt Airy, NC 27030",northernhospital.com,"F9QQ+P8 Mt Airy, NC",1,2,"https://www.google.com/maps/place/Northern+Hospital+of+Surry+County+:+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x88523b5d134b8fb5:0xb66e6cbeaa04caf6!8m2!3d36.4893726!4d-80.6116665?hl=en",-80.611891,36.488967,NC,27030,830 Rockford St,Mt Airy
1850,High Point Regional Hospital: Emergency Room,"601 N Elm St, High Point, NC 27262",highpointregional.com,"XX7P+9J High Point, North Carolina",2.6,19,,-80.013492,35.963001,NC,27262,601 N Elm St,High Point
1851,Atrium Health Union Emergency Department,"600 Hospital Dr, Monroe, NC 28112",atriumhealth.org,"XFGH+53 Monroe, NC",3.4,17,"https://www.google.com/maps/place/Atrium+Health+Union+Emergency+Department/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x885436dfcf79734f:0x16e6df22d8a0ba70!8m2!3d34.9754786!4d-80.5222971?hl=en",-80.5225735,34.9756436,NC,28112,600 Hospital Dr,Monroe
1852,Wilkes Regional Medical Center : Emergency Services,"1370 W D St, North Wilkesboro, NC 28659",wilkesregional.com,"5R5R+JJ North Wilkesboro, NC",2.1,32,"https://www.google.com/maps/place/Wilkes+Regional+Medical+Center+:+Emergency+Services/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x8851732ea14772a3:0x4773c60e72a590f5!8m2!3d36.159103!4d-81.1584072?hl=en",-81.1585558,36.1592774,NC,28659,1370 W D St,North Wilkesboro
1853,Davis Regional Medical Center - Emergency Room,"218 Old Mocksville Rd, Statesville, NC 28625",davisregional.com,"R59C+GC Statesville, North Carolina",4,9,"https://www.google.com/maps/place/Davis+Regional+Medical+Center+-+Emergency+Room/@35.2676271,-84.8776657,6z/data=!4m9!1m3!2m2!1sEmergency+Room+in+North+carolina!6e2!3m4!1s0x885158b6f17434e9:0x899e6b0ed79bc40c!8m2!3d35.818754!4d-80.828965?hl=en",-80.828965,35.818754,NC,28625,218 Old Mocksville Rd,Statesville
1854,Emergency Department at Davie Medical Center | Wake Forest Baptist Health,"Medical Plaza, 329 NC-801 #2, Bermuda Run, NC 27006",wakehealth.edu,"2H52+QV Bermuda Run, Farmington, NC",3.3,3,,-80.4478196,36.0094646,NC,27006,Medical Plaza,329 NC-801 #2
1855,Wake Forest Baptist Medical Center Emergency Room,"Medical Center Blvd, Winston-Salem, NC 27157",wakehealth.edu,"3PRJ+44 Winston-Salem, Winston, NC",2,40,"https://www.google.com/maps/place/Wake+Forest+Baptist+Medical+Center+Emergency+Room/@35.0644732,-84.0752137,6z/data=!4m8!1m2!2m1!1sEmergency+Room+in+North+carolina!3m4!1s0x8853ae294bc2b7c7:0xa37b24dab1f334f3!8m2!3d36.0902585!4d-80.2696657?hl=en",-80.2713468,36.0896734,NC,27157,Medical Center Blvd,Winston-Salem
1856,Vidant Chowan Hospital Emergency Department,"211 Virginia Rd, Edenton, NC 27932",vidanthealth.com,"399Q+XJ Edenton, 1, Edenton, NC",,,"https://www.google.com/maps/place/Vidant+Chowan+Hospital+Emergency+Department/@35.0644732,-84.0752137,6z/data=!4m8!1m2!2m1!1sEmergency+Room+in+North+carolina!3m4!1s0x89af8fb3492dac65:0x6ffb42993e52c586!8m2!3d36.0699343!4d-76.6109742?hl=en",-76.6111672,36.0699853,NC,27932,211 Virginia Rd,Edenton
1857,Johnston Health: Emergency Room,"509 N Brightleaf Blvd, Smithfield, NC 27577",johnstonhealth.org,"GM78+H8 Smithfield, NC",2.1,21,"https://www.google.com/maps/place/Johnston+Health:+Emergency+Room/@35.0644732,-84.0752137,6z/data=!4m8!1m2!2m1!1sEmergency+Room+in+North+carolina!3m4!1s0x89ac7286462b749b:0xfbaa24010fe776e1!8m2!3d35.5139813!4d-78.3342101?hl=en",-78.3339705,35.5141538,NC,27577,509 N Brightleaf Blvd,Smithfield
